,Acquisition Date,Ticker,Quantity,Unit Cost,Cost Basis,Start of Year,Latest Date,Ticker Adj Close,ticker return,SP 500 Initial Close,Equiv SP Shares,SP 500 Latest Close,SP Return,Abs. Return Compare,Ticker Share Value,SP 500 Value,Abs Value Compare,Stock Gain / (Loss),SP 500 Gain / (Loss),Ticker Start Year Close,SP Start Year Close,Share YTD,SP 500 YTD,Cum Invst,Cum Ticker Returns,Cum SP Returns,Cum Ticker ROI Mult,Closing High Adj Close,Closing High Adj Close Date,Pct off High,Counts,Ticker #
0,2013-02-07,AAPL,125,65.4,8175.000000000001,2017-12-29,2018-07-13,191.330002,1.9255351987767582,1509.390015,5.416095189949962,2801.310059,0.855921949371051,1.0696132494057071,23916.25025,15172.161936108343,8744.088313891658,15741.250250000001,6997.161936108342,167.89541599999998,2673.610107,0.13957847425685532,0.047763116867959976,8175.000000000001,23916.25025,15172.161936108343,2.925535198776758,193.979996,2018-06-06,-0.013661171536471173,0,AAPL 0
1,2013-12-13,FB,150,53.32,7998.0,2017-12-29,2018-07-13,207.320007,2.8882221867966993,1775.319946,4.505103442351568,2801.310059,0.5779184283439576,2.3103037584527417,31098.00105,12620.191589894974,18477.809460105025,23100.00105,4622.191589894974,176.46000700000002,2673.610107,0.1748838194254405,0.047763116867959976,16173.0,55014.2513,27792.353526003317,3.4016107895875844,207.320007,2018-07-13,0.0,1,FB 1
2,2014-02-27,JNJ,100,81.9,8190.000000000001,2017-12-29,2018-07-13,125.93,0.5376068376068375,1854.290039,4.4167847681567585,2801.310059,0.5107183882143478,0.02688844939248969,12593.0,12372.78359947551,220.21640052449038,4402.999999999999,4182.783599475509,137.808945,2673.610107,-0.08619864987719039,0.047763116867959976,24363.0,67607.2513,40165.137125478825,2.774996974920987,146.113785,2018-01-22,-0.1381374454162555,2,JNJ 2
3,2013-06-04,MCD,100,84.99,8499.0,2017-12-29,2018-07-13,158.509995,0.8650428873985176,1631.380005,5.209699747423348,2801.310059,0.7171413468439563,0.1479015405545614,15850.9995,14593.984306826784,1257.0151931732162,7351.9995,6094.984306826784,169.958328,2673.610107,-0.06735964712479392,0.047763116867959976,32862.0,83458.25080000001,54759.121432305605,2.53965829225245,176.11996499999998,2018-01-26,-0.09998849363841278,3,MCD 3
4,2015-12-14,MTCH,600,13.63,8178.000000000001,2017-12-29,2018-07-13,38.889998999999996,1.8532647835656637,2021.939941,4.044630522484941,2801.310059,0.3854566113445206,1.4678081722211431,23333.999399999997,11330.264167575491,12003.735232424506,15155.999399999997,3152.2641675754903,31.309998999999998,2673.610107,0.24209518499186156,0.047763116867959976,41040.0,106792.25020000001,66089.38559988109,2.602150346003899,48.09,2018-04-17,-0.19130798502807256,4,MTCH 4
5,2016-01-14,NFLX,75,108.71,8153.249999999999,2017-12-29,2018-07-13,395.799988,2.6408792935332537,1921.839966,4.242418798777337,2801.310059,0.45761879686084117,2.1832604966724123,29684.999099999997,11884.330455505651,17800.668644494348,21531.749099999997,3731.080455505652,191.96000700000002,2673.610107,1.061887755609427,0.047763116867959976,49193.25,136477.2493,77973.71605538674,2.774308452887337,418.97000099999997,2018-07-09,-0.055302319843181236,5,NFLX 5
6,2015-01-05,TWTR,225,36.38,8185.500000000001,2017-12-29,2018-07-13,44.490002000000004,0.22292473886750974,2020.5799559999998,4.05106463403916,2801.310059,0.3863891159969519,-0.16346437712944217,10010.250450000001,11348.288108993052,-1338.037658993051,1824.7504500000005,3162.7881089930515,24.01,2673.610107,0.8529780091628489,0.047763116867959976,57378.75,146487.49975,89322.00416437979,2.5529921748033897,52.869999,2015-04-07,-0.15850193225840603,6,TWTR 6
7,2013-08-14,WMT,125,68.3,8537.5,2017-12-29,2018-07-13,87.699997,0.2840409516837481,1685.390015,5.065593081729513,2801.310059,0.6621138336339318,-0.37807288195018374,10962.499625,14190.296854649692,-3227.797229649692,2424.9996250000004,5652.796854649692,97.550186,2673.610107,-0.10097560449551579,0.047763116867959976,65916.25,157449.99937499998,103512.30101902949,2.3886370868336715,108.218971,2018-01-29,-0.18960607193354295,7,WMT 7
